date,original,trend,seasonal,residual
2025-05-21,34400.0,35390.0,437.651514707977,-1427.651514707977
2025-05-22,35600.0,35558.88883333333,113.96104248575418,-72.84987581908487
2025-05-23,33600.0,35695.5555,-219.7688325142461,-1875.7866674857562
2025-05-24,36900.0,35713.33333333333,33.56394526353458,1153.102721403137
2025-05-25,33400.0,35628.33333333333,232.9711674857552,-2461.304500819084
2025-05-26,38800.0,35551.666666666664,-1183.5949436253572,4431.9282769586935
2025-05-27,34800.0,35563.33333333333,-545.0221658475787,-218.31116748574982
2025-05-28,35800.0,35601.66666666667,-1079.365221403135,1277.6985547364634
2025-05-29,36400.0,35661.66666666667,-9.62161029202301,747.9549436253515
2025-05-30,37700.0,35693.33333333333,-992.0196658475785,2998.68633251425
2025-05-31,36000.0,35680.0,-554.9749436253559,874.9749436253559
2025-06-01,33400.0,35693.333333333336,-1245.349388069801,-1047.9839452635347
2025-06-02,36000.0,35693.33333333333,-1167.1143880697985,1473.78105473647
2025-06-03,35200.0,35686.666666666664,-562.8266102920236,76.15994362535935
2025-06-04,35000.0,35696.666666666664,-673.1229991809122,-23.543667485752053
2025-06-05,35800.0,35733.33333333333,-532.466888069802,599.1335547364736
2025-06-06,36800.0,35776.66666666667,761.4406119302018,261.89272140312664
2025-06-07,35000.0,35835.0,1055.9156119301974,-1890.9156119301974
2025-06-08,33600.0,35851.666666666664,2280.587556374646,-4532.25422304131
2025-06-09,33800.0,35866.666666666664,24.1497785968666,-2090.816445263531
2025-06-10,35300.0,35886.66666666667,956.182556374644,-1542.8492230413156
2025-06-11,37000.0,35875.0,559.7150147079766,565.2849852920234
2025-06-12,37500.0,35893.333333333336,258.60405637464356,1348.0626102920207
2025-06-13,37900.0,35886.666666666664,384.77556492165456,1628.557768411681
2025-06-14,35400.0,35828.33333333333,191.00300081908807,-619.3363341524166
2025-06-15,34800.0,35780.0,403.97011620370336,-1383.9701162037034
2025-06-16,36800.0,35820.0,285.60023158831797,694.3997684116821
2025-06-17,35800.0,35873.33333333333,187.1748854344726,-260.50821876780105
2025-06-18,36000.0,35890.0,-454.78908251424537,564.7890825142454
2025-06-19,36400.0,35923.33333333333,1052.7700841524234,-576.1034174857518
2025-06-20,36600.0,35965.23816666667,437.651514707977,197.11031862535327
2025-06-21,36000.0,35987.61916666667,113.96104248575418,-101.58020915242511
