date,original,trend,seasonal,residual
2025-04-25,55000.0,61166.66666666667,-712.9665105769237,-5453.700156089748
2025-04-26,55000.0,61166.66666666666,-779.2548439102551,-5387.411822756402
2025-04-27,55000.0,61166.666666666664,-741.3765105769199,-5425.290156089744
2025-04-28,55000.0,61166.666666666664,-703.4973439102561,-5463.169322756408
2025-04-29,55000.0,61166.666666666664,-864.0315105769212,-5302.635156089743
2025-04-30,55714.29,61166.666666666664,-965.0406772435879,-4487.335989423075
2025-05-01,56428.57,61166.666666666664,-1066.051510576924,-3672.0451560897404
2025-05-02,57142.86,61166.66666666667,-968.6481772435898,-3055.158489423081
2025-05-03,57857.14,61166.666666666664,-871.2465105769219,-2438.280156089743
2025-05-04,58571.43,61166.666666666664,-755.9865105769235,-1839.2501560897404
2025-05-05,59285.71,61166.666666666664,-640.7273439102568,-1240.2293227564082
2025-05-06,60000.0,61166.66666666667,-364.9323439102585,-801.734322756413
2025-05-07,61666.67,61166.666666666664,406.8918227564118,93.11151057692223
2025-05-08,63333.33,61222.22216666667,1236.5057116452965,874.6021216880388
2025-05-09,65000.0,61388.88883333333,1864.2332116452974,1746.877955021372
2025-05-10,65000.0,61666.666666666664,682.9343227564088,2650.399010576927
2025-05-11,65000.0,62000.0,748.1615449786319,2251.838455021368
2025-05-12,65000.0,62333.333333333336,813.638447756409,1853.0282189102552
2025-05-13,65000.0,62666.66666666667,834.4719338675197,1498.8613994658087
2025-05-14,65000.0,63000.0,794.5750663461555,1205.4249336538446
2025-05-15,65000.0,63321.428499999995,637.9819894230764,1040.5895105769291
2025-05-16,65000.0,63619.0475,356.8465407051277,1024.1059592948718
2025-05-17,65000.0,63892.857,79.37409198717998,1027.7689080128164
2025-05-18,65000.0,64142.857,126.07695096153844,731.066049038458
2025-05-19,65000.0,64369.0475,185.66212831196566,445.29037168803376
2025-05-20,65000.0,64571.4285,237.24907275641328,191.3224272435849
2025-05-21,65000.0,64750.0,391.01939220085416,-141.01939220085416
2025-05-22,65000.0,64888.88883333333,393.9955866452965,-282.8844199786272
2025-05-23,65000.0,64972.22216666666,13.043489423078395,14.734343910262428
